date,instrument,hypothesis,strike,option_type,entry,exit,quantity,exit_reason,pnl,pnl_pct,regime
2008-03-12,NIFTY,BULL,4850,CE,4869.75,4872.0,65,EOD,29.25,0.046,GFC_BEAR
2008-03-13,NIFTY,BULL,4850,CE,4868.7001953125,4620.182285853794,65,SL_HIT,-2799.97,-4.388,GFC_BEAR
2008-03-14,NIFTY,BEAR,4600,PE,4623.7998046875,4745.7998046875,65,EOD,-1586.0,-2.600,GFC_BEAR
2008-03-17,NIFTY,BULL,4750,CE,4745.4501953125,4503.10009765625,65,EOD,-3150.55,-5.302,GFC_BEAR
2008-03-18,NIFTY,BEAR,4500,PE,4519.89990234375,4533.0,65,EOD,-170.3,-0.303,GFC_BEAR
2008-03-19,NIFTY,BULL,4550,CE,4534.75,4573.9501953125,65,EOD,509.6,0.908,GFC_BEAR
2008-03-24,NIFTY,BULL,4600,CE,4576.7998046875,4609.85009765625,65,EOD,429.65,0.759,GFC_BEAR
2008-03-25,NIFTY,BULL,4600,CE,4616.7998046875,4877.5,65,EOD,3389.1,5.942,GFC_BEAR
2008-03-26,NIFTY,BULL,4900,CE,4878.7001953125,4828.85009765625,65,EOD,-648.05,-1.072,GFC_BEAR
2008-03-27,NIFTY,BEAR,4850,PE,4828.7998046875,4830.25,65,EOD,-18.85,-0.032,GFC_BEAR
2008-03-28,NIFTY,BULL,4850,CE,4830.0,4942.0,65,EOD,1456.0,2.436,GFC_BEAR
2008-03-31,NIFTY,BULL,4950,CE,4942.14990234375,4734.5,65,EOD,-2699.45,-4.410,GFC_BEAR
2008-04-01,NIFTY,BEAR,4750,PE,4735.64990234375,4739.5498046875,65,EOD,-50.7,-0.087,GFC_BEAR
2008-04-02,NIFTY,BULL,4750,CE,4741.39990234375,4754.2001953125,65,EOD,166.4,0.285,GFC_BEAR
2008-04-03,NIFTY,BULL,4750,CE,4753.89990234375,4771.60009765625,65,EOD,230.1,0.392,GFC_BEAR
2008-04-04,NIFTY,BULL,4750,CE,4766.7001953125,4647.0,65,EOD,-1556.1,-2.644,GFC_BEAR
2008-04-07,NIFTY,BEAR,4650,PE,4631.35009765625,4761.2001953125,65,EOD,-1688.05,-2.946,GFC_BEAR
2008-04-08,NIFTY,BULL,4750,CE,4760.64990234375,4709.64990234375,65,EOD,-663.0,-1.192,GFC_BEAR
2008-04-09,NIFTY,BEAR,4700,PE,4707.0498046875,4747.0498046875,65,EOD,-520.0,-0.946,GFC_BEAR
2008-04-10,NIFTY,BULL,4750,CE,4747.5498046875,4733.0,65,EOD,-189.15,-0.347,GFC_BEAR
2008-04-11,NIFTY,BEAR,4750,PE,4734.35009765625,4777.7998046875,65,EOD,-564.85,-1.041,GFC_BEAR
2008-04-15,NIFTY,BULL,4800,CE,4779.9501953125,4879.64990234375,65,EOD,1296.1,2.414,GFC_BEAR
2008-04-16,NIFTY,BULL,4900,CE,4881.64990234375,4887.2998046875,65,EOD,73.45,0.134,GFC_BEAR
2008-04-17,NIFTY,BULL,4900,CE,4890.60009765625,4958.39990234375,65,EOD,881.4,1.601,GFC_BEAR
2008-04-21,NIFTY,BULL,4950,CE,4955.89990234375,5037.0,65,EOD,1054.3,1.885,GFC_BEAR
2008-04-22,NIFTY,BULL,5050,CE,5037.0498046875,5049.2998046875,65,EOD,165.32,0.290,GFC_BEAR
2008-04-23,NIFTY,BULL,5050,CE,5044.35009765625,5022.7998046875,65,EOD,-307.63,-0.538,GFC_BEAR
2008-04-24,NIFTY,BEAR,5000,PE,5022.89990234375,4999.85009765625,65,EOD,350.09,0.616,GFC_BEAR
2008-04-25,NIFTY,BEAR,5000,PE,4999.14990234375,5111.7001953125,65,EOD,-1683.06,-2.943,GFC_BEAR
2008-04-28,NIFTY,BULL,5100,CE,5112.5,5089.64990234375,65,EOD,-363.36,-0.655,GFC_BEAR
2008-04-29,NIFTY,BEAR,5100,PE,5092.39990234375,5195.5,65,EOD,-1687.85,-3.061,GFC_BEAR
2008-04-30,NIFTY,BULL,5200,CE,5198.35009765625,5165.89990234375,65,EOD,-537.76,-1.006,GFC_BEAR
2008-05-02,NIFTY,BEAR,5250,PE,5265.2998046875,5228.2001953125,65,EOD,596.48,1.127,GFC_BEAR
2008-05-05,NIFTY,BEAR,5250,PE,5227.25,5192.25,65,EOD,565.4,1.056,GFC_BEAR
2008-05-06,NIFTY,BEAR,5200,PE,5192.35009765625,5144.64990234375,65,EOD,767.59,1.419,GFC_BEAR
2008-05-07,NIFTY,BEAR,5150,PE,5156.7001953125,5135.5,65,EOD,381.95,0.696,GFC_BEAR
2008-05-08,NIFTY,BEAR,5150,PE,5135.7998046875,5081.7001953125,65,EOD,972.17,1.760,GFC_BEAR
2008-05-09,NIFTY,BEAR,5050,PE,5070.85009765625,4982.60009765625,65,EOD,1560.46,2.776,GFC_BEAR
2008-05-12,NIFTY,BEAR,5000,PE,4981.0,5012.64990234375,65,EOD,-555.13,-0.961,GFC_BEAR
2008-05-13,NIFTY,BULL,5000,CE,5008.60009765625,4957.7998046875,65,EOD,-863.05,-1.508,GFC_BEAR
2008-05-14,NIFTY,BEAR,4950,PE,4958.4501953125,5011.75,65,EOD,-896.08,-1.590,GFC_BEAR
2008-05-15,NIFTY,BULL,5000,CE,5010.89990234375,5115.25,65,EOD,1706.91,3.078,GFC_BEAR
2008-05-16,NIFTY,BULL,5100,CE,5115.64990234375,5157.7001953125,65,EOD,717.53,1.255,GFC_BEAR
2008-05-20,NIFTY,BULL,5150,CE,5157.0,5104.9501953125,65,EOD,-875.45,-1.513,GFC_BEAR
2008-05-21,NIFTY,BEAR,5100,PE,5105.7001953125,5117.64990234375,65,EOD,-207.41,-0.364,GFC_BEAR
2008-05-22,NIFTY,BULL,5100,CE,5117.0,5025.4501953125,65,EOD,-1549.67,-2.729,GFC_BEAR
2008-05-23,NIFTY,BEAR,5050,PE,5026.5498046875,4946.5498046875,65,EOD,1369.04,2.478,GFC_BEAR
2008-05-26,NIFTY,BEAR,4950,PE,4953.60009765625,4875.0498046875,65,EOD,1320.69,2.333,GFC_BEAR
2008-05-27,NIFTY,BEAR,4900,PE,4877.14990234375,4859.7998046875,65,EOD,293.84,0.507,GFC_BEAR
2008-05-28,NIFTY,BEAR,4850,PE,4862.7001953125,4918.35009765625,65,EOD,-919.58,-1.579,GFC_BEAR
2008-05-29,NIFTY,BULL,4950,CE,4926.2998046875,4835.2998046875,65,EOD,-1426.14,-2.488,GFC_BEAR
2008-05-30,NIFTY,BEAR,4850,PE,4844.0498046875,4870.10009765625,65,EOD,-420.67,-0.753,GFC_BEAR
2008-06-02,NIFTY,BULL,4850,CE,4869.25,4739.60009765625,65,EOD,-1970.76,-3.553,GFC_BEAR
2008-06-03,NIFTY,BEAR,4750,PE,4739.2998046875,4715.89990234375,65,EOD,359.69,0.672,GFC_BEAR
2008-06-04,NIFTY,BEAR,4700,PE,4718.7001953125,4585.60009765625,65,EOD,1949.86,3.621,GFC_BEAR
2008-06-05,NIFTY,BEAR,4600,PE,4586.9501953125,4676.9501953125,65,EOD,-1289.07,-2.310,GFC_BEAR
2008-06-06,NIFTY,BULL,4700,CE,4680.5498046875,4627.7998046875,65,EOD,-723.19,-1.327,GFC_BEAR
2008-06-09,NIFTY,BEAR,4650,PE,4626.4501953125,4500.9501953125,65,EOD,1631.5,3.033,GFC_BEAR
2008-06-10,NIFTY,BEAR,4500,PE,4522.0,4449.7998046875,65,EOD,938.6,1.694,GFC_BEAR
2008-06-11,NIFTY,BEAR,4450,PE,4469.64990234375,4523.60009765625,65,EOD,-701.35,-1.244,GFC_BEAR
2008-06-12,NIFTY,BULL,4500,CE,4524.39990234375,4539.35009765625,65,EOD,194.35,0.349,GFC_BEAR
2008-06-13,NIFTY,BULL,4550,CE,4539.5,4517.10009765625,65,EOD,-291.2,-0.521,GFC_BEAR
2008-06-16,NIFTY,BEAR,4550,PE,4536.2998046875,4572.5,65,EOD,-470.6,-0.847,GFC_BEAR
2008-06-17,NIFTY,BULL,4550,CE,4572.5,4653.0,65,EOD,1046.5,1.900,GFC_BEAR
2008-06-18,NIFTY,BULL,4650,CE,4652.7998046875,4582.39990234375,65,EOD,-915.2,-1.630,GFC_BEAR
2008-06-19,NIFTY,BEAR,4600,PE,4582.5498046875,4504.25,65,EOD,1017.9,1.843,GFC_BEAR
2008-06-20,NIFTY,BEAR,4500,PE,4504.2001953125,4347.5498046875,65,EOD,2036.46,3.621,GFC_BEAR
2008-06-23,NIFTY,BEAR,4350,PE,4351.14990234375,4266.39990234375,65,EOD,1101.75,1.891,GFC_BEAR
2008-06-24,NIFTY,BEAR,4250,PE,4271.0498046875,4191.10009765625,65,EOD,1039.35,1.750,GFC_BEAR
2008-06-25,NIFTY,BEAR,4200,PE,4189.60009765625,4252.64990234375,65,EOD,-819.65,-1.357,GFC_BEAR
2008-06-26,NIFTY,BULL,4250,CE,4252.60009765625,4315.85009765625,65,EOD,822.25,1.380,GFC_BEAR
2008-06-27,NIFTY,BULL,4300,CE,4315.2998046875,4120.289158412388,65,SL_HIT,-2197.12,-3.636,GFC_BEAR
2008-06-30,NIFTY,BEAR,4150,PE,4136.25,4040.550048828125,65,EOD,1244.1,2.137,GFC_BEAR
2008-07-01,NIFTY,BEAR,4050,PE,4039.75,3896.75,65,EOD,1859.0,3.126,GFC_BEAR
2008-07-02,NIFTY,BEAR,3900,PE,3895.300048828125,4093.35009765625,65,EOD,-2574.65,-4.198,GFC_BEAR
2008-07-03,NIFTY,BULL,4100,CE,4094.60009765625,3925.75,65,EOD,-2195.05,-3.736,GFC_BEAR
2008-07-04,NIFTY,BEAR,3950,PE,3926.64990234375,4016.0,65,EOD,-1161.55,-2.054,GFC_BEAR
2008-07-07,NIFTY,BULL,4000,CE,4002.0,4030.0,65,EOD,364.0,0.657,GFC_BEAR
2008-07-08,NIFTY,BULL,4050,CE,4028.699951171875,3988.550048828125,65,EOD,-521.95,-0.936,GFC_BEAR
2008-07-09,NIFTY,BEAR,4000,PE,3990.89990234375,4157.10009765625,65,EOD,-2160.6,-3.912,GFC_BEAR
2008-07-10,NIFTY,BULL,4150,CE,4155.64990234375,4162.2001953125,65,EOD,85.15,0.160,GFC_BEAR
2008-07-11,NIFTY,BULL,4150,CE,4166.0,4049.0,65,EOD,-1521.0,-2.861,GFC_BEAR
2008-07-14,NIFTY,BEAR,4050,PE,4047.449951171875,4039.699951171875,65,EOD,100.75,0.195,GFC_BEAR
2008-07-15,NIFTY,BEAR,4050,PE,4039.300048828125,3861.10009765625,65,EOD,2316.6,4.477,GFC_BEAR
2008-07-16,NIFTY,BEAR,3850,PE,3861.550048828125,3816.699951171875,65,EOD,583.05,1.079,GFC_BEAR
2008-07-17,NIFTY,BEAR,3800,PE,3823.14990234375,3947.199951171875,65,EOD,-1612.65,-2.951,GFC_BEAR
2008-07-18,NIFTY,BULL,3950,CE,3962.949951171875,4092.25,65,EOD,1680.9,3.170,GFC_BEAR
2008-07-21,NIFTY,BULL,4100,CE,4092.199951171875,4159.5,65,EOD,874.9,1.599,GFC_BEAR
2008-07-22,NIFTY,BULL,4150,CE,4158.4501953125,4240.10009765625,65,EOD,1061.45,1.910,GFC_BEAR
2008-07-23,NIFTY,BULL,4250,CE,4246.7001953125,4476.7998046875,65,EOD,2991.29,5.281,GFC_BEAR
2008-07-24,NIFTY,BULL,4500,CE,4476.2001953125,4433.5498046875,65,EOD,-554.46,-0.930,GFC_BEAR
2008-07-25,NIFTY,BEAR,4450,PE,4440.85009765625,4311.85009765625,65,EOD,1677.0,2.838,GFC_BEAR
2008-07-28,NIFTY,BEAR,4300,PE,4282.25,4332.10009765625,65,EOD,-648.05,-1.067,GFC_BEAR
2008-07-29,NIFTY,BULL,4350,CE,4332.2001953125,4189.85009765625,65,EOD,-1850.55,-3.079,GFC_BEAR
2008-07-30,NIFTY,BEAR,4200,PE,4191.2001953125,4313.5498046875,65,EOD,-1590.54,-2.730,GFC_BEAR
2008-07-31,NIFTY,BULL,4300,CE,4314.35009765625,4332.9501953125,65,EOD,241.8,0.427,GFC_BEAR
2008-08-01,NIFTY,BULL,4350,CE,4331.60009765625,4413.5498046875,65,EOD,1065.35,1.872,GFC_BEAR
2008-08-04,NIFTY,BULL,4450,CE,4426.10009765625,4395.35009765625,65,EOD,-399.75,-0.689,GFC_BEAR
2008-08-05,NIFTY,BEAR,4400,PE,4395.7998046875,4502.85009765625,65,EOD,-1391.65,-2.417,GFC_BEAR
2008-08-06,NIFTY,BULL,4500,CE,4506.25,4517.5498046875,65,EOD,146.9,0.261,GFC_BEAR
2008-08-07,NIFTY,BULL,4500,CE,4515.25,4523.85009765625,65,EOD,111.8,0.198,GFC_BEAR
2008-08-08,NIFTY,BULL,4500,CE,4518.35009765625,4529.5,65,EOD,144.95,0.257,GFC_BEAR
2008-08-11,NIFTY,BULL,4550,CE,4529.35009765625,4620.39990234375,65,EOD,1183.65,2.092,GFC_BEAR
2008-08-12,NIFTY,BULL,4600,CE,4620.9501953125,4552.25,65,EOD,-955.45,-1.654,GFC_BEAR
2008-08-13,NIFTY,BEAR,4550,PE,4548.0498046875,4529.0498046875,65,EOD,277.51,0.488,GFC_BEAR
2008-08-14,NIFTY,BEAR,4500,PE,4524.2001953125,4430.7001953125,65,EOD,1397.17,2.447,GFC_BEAR
2008-08-18,NIFTY,BEAR,4450,PE,4430.7001953125,4393.0498046875,65,EOD,563.67,0.964,GFC_BEAR
2008-08-19,NIFTY,BEAR,4400,PE,4393.10009765625,4368.25,65,EOD,397.09,0.672,GFC_BEAR
2008-08-20,NIFTY,BEAR,4350,PE,4365.4501953125,4415.75,65,EOD,-843.89,-1.419,GFC_BEAR
2008-08-21,NIFTY,BULL,4400,CE,4416.2001953125,4283.85009765625,65,EOD,-2081.12,-3.551,GFC_BEAR
2008-08-22,NIFTY,BEAR,4300,PE,4283.85009765625,4327.4501953125,65,EOD,-735.53,-1.301,GFC_BEAR
2008-08-25,NIFTY,BULL,4300,CE,4317.9501953125,4335.35009765625,65,EOD,291.89,0.523,GFC_BEAR
2008-08-26,NIFTY,BULL,4350,CE,4335.2001953125,4337.5,65,EOD,40.92,0.073,GFC_BEAR
2008-08-27,NIFTY,BULL,4350,CE,4336.85009765625,4292.10009765625,65,EOD,-816.21,-1.454,GFC_BEAR
2008-08-28,NIFTY,BEAR,4300,PE,4290.75,4214.0,65,EOD,1381.93,2.499,GFC_BEAR
2008-08-29,NIFTY,BEAR,4250,PE,4230.60009765625,4360.0,65,EOD,-2203.56,-3.887,GFC_BEAR
2008-09-01,NIFTY,BULL,4350,CE,4356.10009765625,4348.64990234375,65,EOD,-128.04,-0.235,GFC_BEAR
