date,instrument,hypothesis,strike,option_type,entry,exit,quantity,exit_reason,pnl,pnl_pct,regime
2013-05-01,NIFTY,BEAR,3900,PE,3889.66,3877.21,75,EOD,933.75,0.118,MODERATE_BULL
2013-05-02,NIFTY,BEAR,3900,PE,3878.33,3837.56,75,EOD,3057.75,0.385,MODERATE_BULL
2013-05-03,NIFTY,BEAR,3800,PE,3822.06,3866.2,75,EOD,-3310.5,-0.415,MODERATE_BULL
2013-05-07,NIFTY,BEAR,3850,PE,3865.99,3882.87,75,EOD,-1266.0,-0.159,MODERATE_BULL
2013-05-08,NIFTY,BULL,3900,CE,3885.2,3918.23,75,EOD,2477.25,0.312,MODERATE_BULL
2013-05-09,NIFTY,BULL,3950,CE,3932.3,3885.21,75,EOD,-3531.75,-0.444,MODERATE_BULL
2013-05-13,NIFTY,BULL,4000,CE,3989.49,3993.57,75,EOD,306.0,0.039,MODERATE_BULL
2013-05-14,NIFTY,BULL,4000,CE,3994.36,4023.43,75,EOD,2180.25,0.275,MODERATE_BULL
2013-05-15,NIFTY,BULL,4000,CE,4017.97,4098.04,75,EOD,6005.25,0.756,MODERATE_BULL
2013-05-16,NIFTY,BULL,4050,CE,4073.43,4091.63,75,EOD,1365.0,0.171,MODERATE_BULL
2013-05-17,NIFTY,BULL,4100,CE,4107.93,4097.89,75,EOD,-753.0,-0.094,MODERATE_BULL
2013-05-21,NIFTY,BEAR,3950,PE,3930.94,3907.05,75,EOD,1791.75,0.224,MODERATE_BULL
2013-05-22,NIFTY,BEAR,3900,PE,3912.1,3925.28,75,EOD,-988.5,-0.123,MODERATE_BULL
2013-05-24,NIFTY,BEAR,3900,PE,3916.96,3917.02,75,EOD,-4.5,-0.001,MODERATE_BULL
2013-05-27,NIFTY,BULL,3950,CE,3938.42,3960.45,75,EOD,1652.25,0.206,MODERATE_BULL
2013-05-28,NIFTY,BULL,3950,CE,3941.09,3953.87,75,EOD,958.5,0.119,MODERATE_BULL
2013-05-29,NIFTY,BULL,3950,CE,3948.98,4008.39,75,EOD,4455.75,0.554,MODERATE_BULL
2013-05-30,NIFTY,BULL,4000,CE,4000.57,4002.5,75,EOD,144.75,0.018,MODERATE_BULL
2013-05-31,NIFTY,BULL,4000,CE,4009.02,4024.74,75,EOD,1179.0,0.146,MODERATE_BULL
2013-06-03,NIFTY,BULL,4000,CE,4024.86,3898.59,75,EOD,-9470.25,-1.169,MODERATE_BULL
2013-06-05,NIFTY,BULL,4000,CE,3984.53,3965.03,75,EOD,-1462.5,-0.183,MODERATE_BULL
2013-06-06,NIFTY,BEAR,3950,PE,3971.05,3964.13,75,EOD,519.0,0.065,MODERATE_BULL
2013-06-07,NIFTY,BEAR,3950,PE,3947.71,3986.43,75,EOD,-2904.0,-0.363,MODERATE_BULL
2013-06-11,NIFTY,BEAR,3900,PE,3923.95,3947.06,75,EOD,-1733.25,-0.217,MODERATE_BULL
2013-06-12,NIFTY,BULL,3900,CE,3924.48,3937.19,75,EOD,953.25,0.120,MODERATE_BULL
2013-06-13,NIFTY,BULL,3900,CE,3917.16,3916.57,75,EOD,-44.25,-0.006,MODERATE_BULL
2013-06-17,NIFTY,BEAR,3850,PE,3864.91,3835.41,75,EOD,2212.5,0.278,MODERATE_BULL
2013-06-18,NIFTY,BEAR,3850,PE,3829.76,3874.22,75,EOD,-3334.5,-0.418,MODERATE_BULL
2013-06-20,NIFTY,BULL,3900,CE,3911.86,3993.28,75,EOD,6106.5,0.768,MODERATE_BULL
2013-06-21,NIFTY,BULL,4000,CE,3983.22,3961.64,75,EOD,-1618.5,-0.202,MODERATE_BULL
2013-06-25,NIFTY,BULL,4000,CE,4006.37,4032.3,75,EOD,1944.75,0.243,MODERATE_BULL
2013-06-26,NIFTY,BULL,4050,CE,4047.44,4047.52,75,EOD,6.0,0.001,MODERATE_BULL
2013-06-27,NIFTY,BULL,4050,CE,4052.37,4032.49,75,EOD,-1491.0,-0.186,MODERATE_BULL
2013-07-01,NIFTY,BEAR,4000,PE,3980.72,4034.12,75,EOD,-4005.0,-0.501,MODERATE_BULL
2013-07-03,NIFTY,BEAR,4000,PE,4001.98,4121.97,75,EOD,-8999.25,-1.131,MODERATE_BULL
2013-07-05,NIFTY,BULL,4150,CE,4125.52,4118.67,75,EOD,-513.75,-0.065,MODERATE_BULL
2013-07-09,NIFTY,BEAR,4150,PE,4144.66,4116.66,75,EOD,2100.0,0.267,MODERATE_BULL
2013-07-10,NIFTY,BEAR,4150,PE,4139.82,4150.39,75,EOD,-792.75,-0.101,MODERATE_BULL
2013-07-12,NIFTY,BULL,4300,CE,4307.54,4449.733571428571,75,T1_HIT,10664.52,1.354,MODERATE_BULL
2013-07-15,NIFTY,BULL,4450,CE,4436.5,4471.09,75,EOD,2594.25,0.325,MODERATE_BULL
2013-07-16,NIFTY,BULL,4450,CE,4469.59,4399.28,75,EOD,-5273.25,-0.658,MODERATE_BULL
2013-07-18,NIFTY,BULL,4450,CE,4472.85,4477.75,75,EOD,367.5,0.046,MODERATE_BULL
2013-07-19,NIFTY,BULL,4500,CE,4480.06,4469.06,75,EOD,-825.0,-0.104,MODERATE_BULL
2013-07-23,NIFTY,BEAR,4400,PE,4406.34,4499.65,75,EOD,-6998.25,-0.880,MODERATE_BULL
2013-07-25,NIFTY,BULL,4550,CE,4548.25,4447.67,75,EOD,-7543.5,-0.957,MODERATE_BULL
2013-07-29,NIFTY,BULL,4500,CE,4521.29,4608.51,75,EOD,6541.5,0.838,MODERATE_BULL
2013-07-30,NIFTY,BULL,4550,CE,4571.17,4591.17,75,EOD,1500.0,0.191,MODERATE_BULL
2013-07-31,NIFTY,BULL,4600,CE,4588.17,4599.5,75,EOD,849.75,0.108,MODERATE_BULL
2013-08-01,NIFTY,BULL,4550,CE,4573.86,4632.8,75,EOD,4420.5,0.560,MODERATE_BULL
2013-08-02,NIFTY,BULL,4650,CE,4632.88,4529.32,75,EOD,-7767.0,-0.978,MODERATE_BULL
2013-08-06,NIFTY,BEAR,4550,PE,4527.44,4472.31,75,EOD,4134.75,0.526,MODERATE_BULL
2013-08-07,NIFTY,BEAR,4450,PE,4451.67,4462.2,75,EOD,-789.75,-0.100,MODERATE_BULL
2013-08-09,NIFTY,BULL,4500,CE,4509.98,4487.42,75,EOD,-1692.0,-0.214,MODERATE_BULL
2013-08-13,NIFTY,BEAR,4450,PE,4452.99,4433.0,75,EOD,1499.25,0.190,MODERATE_BULL
2013-08-14,NIFTY,BEAR,4450,PE,4453.52,4585.97,75,EOD,-9933.75,-1.258,MODERATE_BULL
2013-08-19,NIFTY,BULL,4600,CE,4604.83,4548.83,75,EOD,-4200.0,-0.539,MODERATE_BULL
2013-08-21,NIFTY,BULL,4600,CE,4596.2,4692.94,75,EOD,7255.5,0.936,MODERATE_BULL
2013-08-22,NIFTY,BULL,4700,CE,4694.65,4607.11,75,EOD,-6565.5,-0.839,MODERATE_BULL
2013-08-26,NIFTY,BULL,4650,CE,4666.89,4703.85,75,EOD,2772.0,0.357,MODERATE_BULL
2013-08-27,NIFTY,BULL,4700,CE,4717.84,4677.85,75,EOD,-2999.25,-0.385,MODERATE_BULL
2013-08-29,NIFTY,BULL,4700,CE,4685.5,4664.6,75,EOD,-1567.5,-0.202,MODERATE_BULL
2013-08-30,NIFTY,BEAR,4650,PE,4667.39,4598.8,75,EOD,5144.25,0.664,MODERATE_BULL
2013-09-02,NIFTY,BEAR,4600,PE,4592.6,4623.71,75,EOD,-2333.25,-0.299,MODERATE_BULL
2013-09-04,NIFTY,BEAR,4600,PE,4605.24,4630.13,75,EOD,-1866.75,-0.240,MODERATE_BULL
2013-09-05,NIFTY,BULL,4600,CE,4608.53,4720.75,75,EOD,8416.5,1.086,MODERATE_BULL
2013-09-06,NIFTY,BULL,4700,CE,4714.06,4819.26,75,EOD,7890.0,1.007,MODERATE_BULL
2013-09-09,NIFTY,BULL,4800,CE,4804.15,4894.42,75,EOD,6770.25,0.855,MODERATE_BULL
2013-09-10,NIFTY,BULL,4900,CE,4883.57,4871.88,75,EOD,-876.75,-0.110,MODERATE_BULL
2013-09-12,NIFTY,BULL,5000,CE,4976.26,4971.18,75,EOD,-381.0,-0.048,MODERATE_BULL
2013-09-13,NIFTY,BEAR,4950,PE,4938.85,4960.84,75,EOD,-1649.25,-0.207,MODERATE_BULL
2013-09-17,NIFTY,BEAR,4950,PE,4970.75,4882.1,75,EOD,6648.75,0.836,MODERATE_BULL
2013-09-18,NIFTY,BEAR,4850,PE,4863.26,4807.0,75,EOD,4219.5,0.526,MODERATE_BULL
2013-09-19,NIFTY,BEAR,4800,PE,4790.9,4842.04,75,EOD,-3835.5,-0.476,MODERATE_BULL
2013-09-23,NIFTY,BEAR,4750,PE,4740.7,4626.95,75,EOD,8531.25,1.063,MODERATE_BULL
2013-09-24,NIFTY,BEAR,4600,PE,4624.25,4541.21,75,EOD,6228.0,0.768,MODERATE_BULL
2013-09-25,NIFTY,BEAR,4550,PE,4534.56,4586.38,75,EOD,-3886.5,-0.476,MODERATE_BULL
2013-09-27,NIFTY,BEAR,4550,PE,4567.94,4570.54,75,EOD,-195.0,-0.024,MODERATE_BULL
2013-09-30,NIFTY,BULL,4550,CE,4541.91,4596.7,75,EOD,4109.25,0.505,MODERATE_BULL
2013-10-01,NIFTY,BULL,4550,CE,4567.96,4601.44,75,EOD,2511.0,0.307,MODERATE_BULL
2013-10-03,NIFTY,BULL,4600,CE,4599.12,4697.31,75,EOD,7364.25,0.898,MODERATE_BULL
2013-10-04,NIFTY,BULL,4700,CE,4676.36,4706.64,75,EOD,2271.0,0.275,MODERATE_BULL
2013-10-07,NIFTY,BULL,4750,CE,4725.02,4662.71,75,EOD,-4673.25,-0.564,MODERATE_BULL
2013-10-09,NIFTY,BULL,4750,CE,4771.85,4850.5,75,EOD,5898.75,0.715,MODERATE_BULL
2013-10-10,NIFTY,BULL,4850,CE,4831.7,4887.65,75,EOD,4196.25,0.505,MODERATE_BULL
2013-10-11,NIFTY,BULL,4900,CE,4890.66,4993.48,75,EOD,7711.5,0.924,MODERATE_BULL
2013-10-14,NIFTY,BULL,5000,CE,4989.78,5011.45,75,EOD,1625.25,0.193,MODERATE_BULL
2013-10-15,NIFTY,BULL,5000,CE,4985.91,4960.3,75,EOD,-1920.75,-0.228,MODERATE_BULL
2013-10-17,NIFTY,BULL,5050,CE,5040.52,5198.256785714286,75,T1_HIT,11830.26,1.405,MODERATE_BULL
2013-10-18,NIFTY,BULL,5150,CE,5170.51,5213.03,75,EOD,3189.0,0.373,MODERATE_BULL
2013-10-21,NIFTY,BULL,5200,CE,5217.0,5282.71,75,EOD,4928.25,0.575,MODERATE_BULL
2013-10-22,NIFTY,BULL,5250,CE,5262.59,5182.17,75,EOD,-6031.5,-0.700,MODERATE_BULL
2013-10-24,NIFTY,BEAR,5200,PE,5215.69,5272.47,75,EOD,-4258.5,-0.497,MODERATE_BULL
2013-10-28,NIFTY,BEAR,5250,PE,5234.93,5355.75,75,EOD,-9061.5,-1.064,MODERATE_BULL
2013-10-30,NIFTY,BULL,5350,CE,5367.86,5225.03,75,EOD,-10712.25,-1.271,MODERATE_BULL
2013-11-01,NIFTY,BULL,5350,CE,5362.88,5395.73,75,EOD,2463.75,0.296,MODERATE_BULL
2013-11-04,NIFTY,BULL,5400,CE,5390.47,5375.6,75,EOD,-1115.25,-0.134,MODERATE_BULL
2013-11-06,NIFTY,BULL,5450,CE,5464.7,5471.32,75,EOD,496.5,0.060,MODERATE_BULL
2013-11-07,NIFTY,BULL,5450,CE,5450.93,5409.99,75,EOD,-3070.5,-0.368,MODERATE_BULL
2013-11-11,NIFTY,BULL,5450,CE,5428.96,5407.6,75,EOD,-1602.0,-0.193,MODERATE_BULL
2013-11-12,NIFTY,BEAR,5450,PE,5447.9,5424.1,75,EOD,1785.0,0.215,MODERATE_BULL
2013-11-13,NIFTY,BEAR,5450,PE,5439.89,5405.97,75,EOD,2544.0,0.306,MODERATE_BULL
2013-11-14,NIFTY,BEAR,5400,PE,5418.84,5424.34,75,EOD,-412.5,-0.049,MODERATE_BULL
2013-11-18,NIFTY,BULL,5550,CE,5561.28,5570.4,75,EOD,684.0,0.082,MODERATE_BULL
2013-11-19,NIFTY,BULL,5550,CE,5563.78,5561.57,75,EOD,-165.75,-0.020,MODERATE_BULL
2013-11-21,NIFTY,BEAR,5400,PE,5424.67,5497.17,75,EOD,-5437.5,-0.652,MODERATE_BULL
2013-11-25,NIFTY,BULL,5550,CE,5547.9,5548.84,75,EOD,70.5,0.009,MODERATE_BULL
2013-11-26,NIFTY,BULL,5600,CE,5598.48,5475.53,75,EOD,-9221.25,-1.113,MODERATE_BULL
2013-11-28,NIFTY,BEAR,5450,PE,5468.06,5601.11,75,EOD,-9978.75,-1.218,MODERATE_BULL
2013-12-02,NIFTY,BULL,5700,CE,5676.76,5667.11,75,EOD,-723.75,-0.089,MODERATE_BULL
2013-12-04,NIFTY,BULL,5750,CE,5760.98,5729.91,75,EOD,-2330.25,-0.288,MODERATE_BULL
2013-12-05,NIFTY,BEAR,5750,PE,5751.64,5686.76,75,EOD,4866.0,0.604,MODERATE_BULL
2013-12-06,NIFTY,BEAR,5650,PE,5664.55,5765.67,75,EOD,-7584.0,-0.935,MODERATE_BULL
2013-12-10,NIFTY,BULL,5750,CE,5772.23,5574.88,75,EOD,-14801.25,-1.843,MODERATE_BULL
2013-12-12,NIFTY,BEAR,5450,PE,5456.27,5470.74,75,EOD,-1085.25,-0.138,MODERATE_BULL
2013-12-16,NIFTY,BULL,5500,CE,5507.02,5584.93,75,EOD,5843.25,0.742,MODERATE_BULL
2013-12-17,NIFTY,BULL,5650,CE,5627.56,5565.1,75,EOD,-4684.5,-0.591,MODERATE_BULL
2013-12-19,NIFTY,BULL,5550,CE,5566.59,5666.37,75,EOD,7483.5,0.949,MODERATE_BULL
2013-12-20,NIFTY,BULL,5700,CE,5677.24,5674.62,75,EOD,-196.5,-0.025,MODERATE_BULL
2013-12-24,NIFTY,BEAR,5700,PE,5683.38,5614.23,75,EOD,5186.25,0.652,MODERATE_BULL
2013-12-26,NIFTY,BEAR,5550,PE,5574.48,5654.0,75,EOD,-5964.0,-0.745,MODERATE_BULL
2013-12-30,NIFTY,BULL,5600,CE,5603.21,5617.88,75,EOD,1100.25,0.138,MODERATE_BULL
2013-12-31,NIFTY,BULL,5600,CE,5608.01,5685.75,75,EOD,5830.5,0.732,MODERATE_BULL
2014-01-01,NIFTY,BULL,5700,CE,5682.55,5647.0,75,EOD,-2666.25,-0.332,MODI_BULL
2014-01-03,NIFTY,BEAR,5600,PE,5618.65,5537.94,75,EOD,6053.25,0.757,MODI_BULL
2014-01-06,NIFTY,BEAR,5550,PE,5547.83,5586.58,75,EOD,-2906.25,-0.361,MODI_BULL
2014-01-08,NIFTY,BULL,5750,CE,5741.41,5881.38,75,EOD,10497.75,1.308,MODI_BULL
2014-01-09,NIFTY,BULL,5900,CE,5878.24,5876.74,75,EOD,-112.5,-0.014,MODI_BULL
2014-01-13,NIFTY,BEAR,5850,PE,5833.89,5917.95,75,EOD,-6304.5,-0.776,MODI_BULL
2014-01-15,NIFTY,BULL,6000,CE,5980.0,6054.72,75,EOD,5604.0,0.695,MODI_BULL
2014-01-16,NIFTY,BULL,6050,CE,6059.17,6065.73,75,EOD,492.0,0.061,MODI_BULL
2014-01-17,NIFTY,BULL,6100,CE,6085.98,6061.24,75,EOD,-1855.5,-0.228,MODI_BULL
2014-01-21,NIFTY,BEAR,5900,PE,5888.99,5851.41,75,EOD,2818.5,0.348,MODI_BULL
2014-01-22,NIFTY,BEAR,5850,PE,5874.74,5842.04,75,EOD,2452.5,0.301,MODI_BULL
2014-01-23,NIFTY,BEAR,5800,PE,5816.75,5894.98,75,EOD,-5867.25,-0.719,MODI_BULL
2014-01-27,NIFTY,BULL,5950,CE,5947.11,5972.34,75,EOD,1892.25,0.234,MODI_BULL
2014-01-28,NIFTY,BULL,5950,CE,5953.8,6007.18,75,EOD,4003.5,0.493,MODI_BULL
2014-01-29,NIFTY,BULL,6000,CE,6017.12,6060.05,75,EOD,3219.75,0.395,MODI_BULL
2014-01-30,NIFTY,BULL,6050,CE,6060.75,6135.11,75,EOD,5577.0,0.681,MODI_BULL
2014-01-31,NIFTY,BULL,6100,CE,6111.96,6170.74,75,EOD,4408.5,0.534,MODI_BULL
2014-02-03,NIFTY,BULL,6150,CE,6155.51,6234.84,75,EOD,5949.75,0.717,MODI_BULL
2014-02-04,NIFTY,BULL,6250,CE,6231.31,6403.75,75,T1_HIT,12933.0,1.548,MODI_BULL
2014-02-05,NIFTY,BULL,6400,CE,6396.33,6312.52,75,EOD,-6285.75,-0.741,MODI_BULL
2014-02-07,NIFTY,BULL,6300,CE,6304.33,6413.0,75,EOD,8150.25,0.968,MODI_BULL
2014-02-10,NIFTY,BULL,6450,CE,6427.6,6473.5,75,EOD,3442.5,0.405,MODI_BULL
2014-02-11,NIFTY,BULL,6450,CE,6464.51,6485.21,75,EOD,1552.5,0.182,MODI_BULL
2014-02-12,NIFTY,BULL,6450,CE,6473.02,6672.814642857144,75,T1_HIT,14984.6,1.753,MODI_BULL
2014-02-13,NIFTY,BULL,6600,CE,6594.28,6519.82,75,EOD,-5584.5,-0.642,MODI_BULL
2014-02-17,NIFTY,BEAR,6450,PE,6428.14,6445.93,75,EOD,-1334.25,-0.154,MODI_BULL
2014-02-19,NIFTY,BEAR,6400,PE,6422.68,6419.96,75,EOD,204.0,0.024,MODI_BULL
2014-02-20,NIFTY,BEAR,6400,PE,6404.03,6292.63,75,EOD,8355.0,0.968,MODI_BULL
2014-02-21,NIFTY,BEAR,6300,PE,6307.53,6392.31,75,EOD,-6358.5,-0.729,MODI_BULL
2014-02-25,NIFTY,BULL,6450,CE,6455.83,6387.69,75,EOD,-5110.5,-0.591,MODI_BULL
2014-02-27,NIFTY,BEAR,6250,PE,6254.11,6331.73,75,EOD,-5821.5,-0.677,MODI_BULL
2014-03-03,NIFTY,BULL,6400,CE,6421.33,6454.82,75,EOD,2511.75,0.294,MODI_BULL
2014-03-04,NIFTY,BULL,6500,CE,6475.89,6515.05,75,EOD,2937.0,0.343,MODI_BULL
2014-03-05,NIFTY,BULL,6500,CE,6498.72,6586.54,75,EOD,6586.5,0.766,MODI_BULL
2014-03-06,NIFTY,BULL,6600,CE,6581.72,6510.96,75,EOD,-5307.0,-0.613,MODI_BULL
2014-03-10,NIFTY,BEAR,6550,PE,6537.73,6531.86,75,EOD,440.25,0.051,MODI_BULL
2014-03-11,NIFTY,BEAR,6550,PE,6542.58,6391.31,75,EOD,11345.25,1.317,MODI_BULL
2014-03-12,NIFTY,BEAR,6350,PE,6371.22,6304.25,75,EOD,5022.75,0.575,MODI_BULL
2014-03-13,NIFTY,BEAR,6300,PE,6305.58,6322.34,75,EOD,-1257.0,-0.143,MODI_BULL
2014-03-17,NIFTY,BULL,6350,CE,6345.54,6424.04,75,EOD,5887.5,0.672,MODI_BULL
2014-03-18,NIFTY,BULL,6400,CE,6411.42,6360.65,75,EOD,-3807.75,-0.431,MODI_BULL
2014-03-20,NIFTY,BEAR,6300,PE,6313.17,6250.36,75,EOD,4710.75,0.536,MODI_BULL
2014-03-21,NIFTY,BEAR,6250,PE,6270.15,6341.87,75,EOD,-5379.0,-0.609,MODI_BULL
2014-03-25,NIFTY,BULL,6400,CE,6415.42,6275.73,75,EOD,-10476.75,-1.193,MODI_BULL
2014-03-27,NIFTY,BEAR,6200,PE,6196.47,6194.6,75,EOD,140.25,0.016,MODI_BULL
2014-03-28,NIFTY,BEAR,6200,PE,6181.0,6265.89,75,EOD,-6366.75,-0.734,MODI_BULL
2014-04-01,NIFTY,BEAR,6150,PE,6139.71,6087.95,75,EOD,3882.0,0.451,MODI_BULL
2014-04-02,NIFTY,BEAR,6100,PE,6111.9,6072.52,75,EOD,2953.5,0.341,MODI_BULL
2014-04-03,NIFTY,BEAR,6100,PE,6116.31,6187.8,75,EOD,-5361.75,-0.618,MODI_BULL
2014-04-07,NIFTY,BULL,6350,CE,6341.9,6303.56,75,EOD,-2875.5,-0.333,MODI_BULL
2014-04-09,NIFTY,BULL,6450,CE,6431.7,6338.48,75,EOD,-6991.5,-0.813,MODI_BULL
2014-04-11,NIFTY,BULL,6450,CE,6438.02,6484.06,75,EOD,3453.0,0.405,MODI_BULL
2014-04-14,NIFTY,BULL,6500,CE,6478.08,6435.18,75,EOD,-3217.5,-0.376,MODI_BULL
2014-04-16,NIFTY,BEAR,6450,PE,6450.08,6549.99,75,EOD,-7493.25,-0.878,MODI_BULL
2014-04-18,NIFTY,BULL,6500,CE,6507.35,6566.11,75,EOD,4407.0,0.521,MODI_BULL
2014-04-21,NIFTY,BULL,6600,CE,6592.9,6579.82,75,EOD,-981.0,-0.115,MODI_BULL
2014-04-23,NIFTY,BULL,6700,CE,6713.17,6696.43,75,EOD,-1255.5,-0.148,MODI_BULL
2014-04-24,NIFTY,BEAR,6700,PE,6676.17,6736.07,75,EOD,-4492.5,-0.530,MODI_BULL
2014-04-28,NIFTY,BEAR,6650,PE,6668.78,6610.46,75,EOD,4374.0,0.519,MODI_BULL
2014-04-29,NIFTY,BEAR,6600,PE,6610.28,6628.63,75,EOD,-1376.25,-0.162,MODI_BULL
2014-05-01,NIFTY,BEAR,6650,PE,6640.96,6624.11,75,EOD,1263.75,0.149,MODI_BULL
2014-05-02,NIFTY,BEAR,6650,PE,6638.96,6471.271785714286,75,T1_HIT,12576.62,1.484,MODI_BULL
2014-05-05,NIFTY,BEAR,6500,PE,6517.46,6418.97,75,EOD,7386.75,0.859,MODI_BULL
2014-05-06,NIFTY,BEAR,6400,PE,6401.13,6534.58,75,EOD,-10008.75,-1.154,MODI_BULL
2014-05-08,NIFTY,BEAR,6400,PE,6407.85,6482.82,75,EOD,-5622.75,-0.656,MODI_BULL
2014-05-09,NIFTY,BULL,6450,CE,6446.05,6397.63,75,EOD,-3631.5,-0.426,MODI_BULL
2014-05-13,NIFTY,BULL,6400,CE,6387.68,6330.58,75,EOD,-4282.5,-0.505,MODI_BULL
2014-05-14,NIFTY,BEAR,6300,PE,6312.44,6284.47,75,EOD,2097.75,0.249,MODI_BULL
2014-05-15,NIFTY,BEAR,6250,PE,6266.39,6298.44,75,EOD,-2403.75,-0.284,MODI_BULL
2014-05-19,NIFTY,BULL,6400,CE,6378.4,6417.86,75,EOD,2959.5,0.351,MODI_BULL
2014-05-20,NIFTY,BULL,6400,CE,6423.18,6439.8,75,EOD,1246.5,0.147,MODI_BULL
2014-05-21,NIFTY,BULL,6450,CE,6445.26,6328.17,75,EOD,-8781.75,-1.036,MODI_BULL
2014-05-23,NIFTY,BULL,6500,CE,6485.83,6474.67,75,EOD,-837.0,-0.100,MODI_BULL
2014-05-26,NIFTY,BEAR,6450,PE,6459.93,6397.26,75,EOD,4700.25,0.561,MODI_BULL
2014-05-27,NIFTY,BEAR,6400,PE,6390.77,6363.37,75,EOD,2055.0,0.244,MODI_BULL
2014-05-28,NIFTY,BEAR,6350,PE,6368.47,6413.75,75,EOD,-3396.0,-0.402,MODI_BULL
2014-05-30,NIFTY,BEAR,6400,PE,6413.06,6458.57,75,EOD,-3413.25,-0.406,MODI_BULL
2014-06-02,NIFTY,BULL,6450,CE,6459.57,6330.89,75,EOD,-9651.0,-1.151,MODI_BULL
2014-06-04,NIFTY,BEAR,6300,PE,6295.74,6398.05,75,EOD,-7673.25,-0.926,MODI_BULL
2014-06-06,NIFTY,BEAR,6400,PE,6386.92,6512.76,75,EOD,-9438.0,-1.150,MODI_BULL
2014-06-09,NIFTY,BULL,6500,CE,6506.67,6387.08,75,EOD,-8969.25,-1.105,MODI_BULL
2014-06-11,NIFTY,BEAR,6250,PE,6256.22,6312.3,75,EOD,-4206.0,-0.524,MODI_BULL
2014-06-13,NIFTY,BEAR,6300,PE,6304.4,6192.67,75,EOD,8379.75,1.050,MODI_BULL
2014-06-16,NIFTY,BEAR,6200,PE,6187.07,6179.81,75,EOD,544.5,0.067,MODI_BULL
2014-06-17,NIFTY,BEAR,6150,PE,6166.73,6193.73,75,EOD,-2025.0,-0.251,MODI_BULL
2014-06-19,NIFTY,BULL,6200,CE,6215.16,6196.48,75,EOD,-1401.0,-0.174,MODI_BULL
2014-06-23,NIFTY,BULL,6200,CE,6188.32,6070.43,75,EOD,-8841.75,-1.100,MODI_BULL
2014-06-25,NIFTY,BEAR,6050,PE,6030.35,5959.67,75,EOD,5301.0,0.667,MODI_BULL
2014-06-26,NIFTY,BEAR,5950,PE,5965.16,5976.92,75,EOD,-882.0,-0.110,MODI_BULL
2014-06-30,NIFTY,BULL,6100,CE,6076.76,5973.16,75,EOD,-7770.0,-0.972,MODI_BULL
2014-07-02,NIFTY,BEAR,5800,PE,5804.5,5809.98,75,EOD,-411.0,-0.052,MODI_BULL
2014-07-04,NIFTY,BEAR,5800,PE,5799.97,5805.45,75,EOD,-411.0,-0.052,MODI_BULL
2014-07-07,NIFTY,BULL,5800,CE,5822.96,5724.09,75,EOD,-7415.25,-0.938,MODI_BULL
2014-07-08,NIFTY,BEAR,5750,PE,5748.41,5642.22,75,EOD,7964.25,1.017,MODI_BULL
2014-07-09,NIFTY,BEAR,5650,PE,5654.76,5654.18,75,EOD,43.5,0.005,MODI_BULL
2014-07-10,NIFTY,BEAR,5650,PE,5659.47,5714.52,75,EOD,-4128.75,-0.522,MODI_BULL
2014-07-14,NIFTY,BEAR,5650,PE,5667.28,5580.38,75,EOD,6517.5,0.828,MODI_BULL
2014-07-15,NIFTY,BEAR,5550,PE,5557.28,5566.92,75,EOD,-723.0,-0.091,MODI_BULL
2014-07-17,NIFTY,BULL,5650,CE,5649.77,5702.7,75,EOD,3969.75,0.501,MODI_BULL
2014-07-18,NIFTY,BULL,5700,CE,5700.21,5737.17,75,EOD,2772.0,0.348,MODI_BULL
2014-07-21,NIFTY,BULL,5700,CE,5718.8,5801.2,75,EOD,6180.0,0.773,MODI_BULL
2014-07-22,NIFTY,BULL,5800,CE,5819.24,5870.63,75,EOD,3854.25,0.478,MODI_BULL
2014-07-23,NIFTY,BULL,5900,CE,5892.99,5895.88,75,EOD,216.75,0.027,MODI_BULL
2014-07-24,NIFTY,BULL,5900,CE,5912.96,6054.01,75,EOD,10578.75,1.306,MODI_BULL
2014-07-25,NIFTY,BULL,6050,CE,6047.22,6079.81,75,EOD,2444.25,0.298,MODI_BULL
2014-07-28,NIFTY,BULL,6100,CE,6102.73,6146.75,75,EOD,3301.5,0.401,MODI_BULL
2014-07-29,NIFTY,BULL,6200,CE,6178.92,6030.05,75,EOD,-11165.25,-1.351,MODI_BULL
2014-07-31,NIFTY,BEAR,6050,PE,6055.53,5954.31,75,EOD,7591.5,0.931,MODI_BULL
2014-08-01,NIFTY,BEAR,5950,PE,5971.68,5933.21,75,EOD,2885.25,0.351,MODI_BULL
2014-08-04,NIFTY,BEAR,5950,PE,5937.54,5915.59,75,EOD,1646.25,0.199,MODI_BULL
2014-08-05,NIFTY,BEAR,5950,PE,5925.53,5748.91,75,EOD,13246.5,1.601,MODI_BULL
2014-08-06,NIFTY,BEAR,5700,PE,5721.47,5696.61,75,EOD,1864.5,0.222,MODI_BULL
2014-08-07,NIFTY,BEAR,5700,PE,5695.3,5620.29,75,EOD,5625.75,0.668,MODI_BULL
2014-08-08,NIFTY,BEAR,5650,PE,5628.02,5649.42,75,EOD,-1605.0,-0.189,MODI_BULL
2014-08-12,NIFTY,BEAR,5700,PE,5690.47,5555.2,75,EOD,10145.25,1.199,MODI_BULL
2014-08-13,NIFTY,BEAR,5600,PE,5590.98,5548.9,75,EOD,3156.0,0.368,MODI_BULL
2014-08-14,NIFTY,BEAR,5550,PE,5548.79,5497.94,75,EOD,3813.75,0.444,MODI_BULL
